Subj,Trial,vWTP,MarketChange,AbsMarketChange,Val_1up,group_0placebo
1,1,0,0.066160981,0.066160981,1,0
1,2,-1,-5.021192598,5.021192598,0,0
1,3,0,0.82412847,0.82412847,1,0
1,4,0,3.732726993,3.732726993,1,0
1,5,0,-0.725034111,0.725034111,0,0
1,6,-1,1.40586448,1.40586448,1,0
1,7,0,-10.30686183,10.30686183,0,0
1,8,0,3.00816387,3.00816387,1,0
1,9,0,3.649690142,3.649690142,1,0
1,10,0,6.569659047,6.569659047,1,0
1,11,0,7.056081483,7.056081483,1,0
1,12,0,4.034892648,4.034892648,1,0
1,13,0,-10.09160816,10.09160816,0,0
1,14,0,-3.090292532,3.090292532,0,0
1,15,0,-13.54841822,13.54841822,0,0
1,16,0,-2.829029055,2.829029055,0,0
1,17,0,-0.025212551,0.025212551,0,0
1,18,0,3.205372352,3.205372352,1,0
1,19,0,7.163297718,7.163297718,1,0
1,20,0,4.111558395,4.111558395,1,0
1,21,0,3.103208115,3.103208115,1,0
1,22,-1,4.283736272,4.283736272,1,0
1,23,0,-0.771276361,0.771276361,0,0
1,24,0,4.262910611,4.262910611,1,0
1,25,-1,-8.685689949,8.685689949,0,0
1,26,-1,-3.201983159,3.201983159,0,0
1,27,0,2.61917813,2.61917813,1,0
1,28,0,2.849570051,2.849570051,1,0
1,29,0,-3.146494984,3.146494984,0,0
1,30,0,4.130184505,4.130184505,1,0
1,31,0,-1.933660435,1.933660435,0,0
1,32,0,4.445417636,4.445417636,1,0
1,33,0,-2.909366923,2.909366923,0,0
1,34,0,2.148042079,2.148042079,1,0
1,35,1,-2.115864614,2.115864614,0,0
1,36,0,3.692797006,3.692797006,1,0
1,37,0,0.07596178,0.07596178,1,0
1,38,0,8.402310911,8.402310911,1,0
1,39,0,-1.523874601,1.523874601,0,0
1,40,0,1.950241194,1.950241194,1,0
1,41,1,-2.947544858,2.947544858,0,0
1,42,0,1.91226736,1.91226736,1,0
1,43,-1,-7.019622784,7.019622784,0,0
1,44,0,4.267217278,4.267217278,1,0
1,45,0,-5.907415389,5.907415389,0,0
1,46,0,-2.333559296,2.333559296,0,0
1,47,0,7.59669027,7.59669027,1,0
1,48,0,2.967426928,2.967426928,1,0
1,49,0,-9.577325832,9.577325832,0,0
1,50,0,-0.788380672,0.788380672,0,0
1,51,0,0.812162747,0.812162747,1,0
1,52,-1,-5.798038452,5.798038452,0,0
1,53,0,-0.668430222,0.668430222,0,0
1,54,0,0.247622181,0.247622181,1,0
1,55,-1,-4.350054337,4.350054337,0,0
1,56,0,-2.145065946,2.145065946,0,0
1,57,0,-0.801737886,0.801737886,0,0
1,58,0,1.919281451,1.919281451,1,0
1,59,0,3.828004308,3.828004308,1,0
1,60,0,-5.917951109,5.917951109,0,0
1,61,0,-3.46576495,3.46576495,0,0
1,62,0,1.979729031,1.979729031,1,0
1,63,-1,10.46264743,10.46264743,1,0
1,64,0,-3.166655221,3.166655221,0,0
1,65,0,0.509153043,0.509153043,1,0
1,66,0,9.457827107,9.457827107,1,0
1,67,0,-11.10166168,11.10166168,0,0
1,68,0,-1.797530772,1.797530772,0,0
1,69,0,5.040822121,5.040822121,1,0
1,70,0,12.80734352,12.80734352,1,0
1,71,0,5.114500867,5.114500867,1,0
1,72,0,4.19196731,4.19196731,1,0
1,73,0,0.570260897,0.570260897,1,0
1,74,0,-2.893773781,2.893773781,0,0
1,75,0,-6.816702016,6.816702016,0,0
1,76,0,-0.281706061,0.281706061,0,0
1,77,0,6.500110557,6.500110557,1,0
1,78,0,-6.472184467,6.472184467,0,0
1,79,0,-7.989683271,7.989683271,0,0
1,80,0,-1.87874151,1.87874151,0,0
1,81,0,4.197353353,4.197353353,1,0
1,82,0,0.455117986,0.455117986,1,0
1,83,0,-11.90471881,11.90471881,0,0
1,84,-2,-6.225329987,6.225329987,0,0
1,85,1,1.700186629,1.700186629,1,0
1,86,0,3.36975211,3.36975211,1,0
1,87,0,3.808925276,3.808925276,1,0
1,88,0,-4.437432015,4.437432015,0,0
1,89,0,5.180264248,5.180264248,1,0
1,90,0,7.901511213,7.901511213,1,0
1,91,0,6.589071308,6.589071308,1,0
1,92,0,5.393577392,5.393577392,1,0
1,93,0,2.192890004,2.192890004,1,0
1,94,0,1.835750118,1.835750118,1,0
1,95,0,-4.872777599,4.872777599,0,0
